Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Pakistan,30.3753,69.3451,16/07/2020,257914,5426,178737,73751,Eastern Mediterranean
,Panama,8.538,-80.7821,16/07/2020,50373,1000,25842,23531,Americas
,Papua New Guinea,-6.314993,143.95555,16/07/2020,11,0,8,3,Western Pacific
,Paraguay,-23.4425,-58.4438,16/07/2020,3342,27,1379,1936,Americas
,Peru,-9.19,-75.0152,16/07/2020,341586,12615,230994,97977,Americas
,Philippines,12.879721,121.774017,16/07/2020,61266,1643,21440,38183,Western Pacific
,Poland,51.9194,19.1451,16/07/2020,39054,1605,28928,8521,Europe
,Portugal,39.3999,-8.2245,16/07/2020,47765,1679,32476,13610,Europe
,Qatar,25.3548,51.1839,16/07/2020,105477,152,102168,3157,Eastern Mediterranean
,Romania,45.9432,24.9668,16/07/2020,35003,1971,22189,10843,Europe
,Russia,61.52401,105.318756,16/07/2020,751612,11920,530801,208891,Europe
,Rwanda,-1.9403,29.8739,16/07/2020,1473,4,770,699,Africa
,Saint Lucia,13.9094,-60.9789,16/07/2020,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,16/07/2020,35,0,29,6,Americas
,San Marino,43.9424,12.4578,16/07/2020,699,42,656,1,Europe
,Saudi Arabia,23.885942,45.079162,16/07/2020,243238,2370,187622,53246,Eastern Mediterranean
,Senegal,14.4974,-14.4524,16/07/2020,8481,156,5735,2590,Africa
,Serbia,44.0165,21.0059,16/07/2020,19717,442,14417,4858,Europe
,Seychelles,-4.6796,55.492,16/07/2020,108,0,27,81,Africa
,Singapore,1.2833,103.8333,16/07/2020,47126,27,43256,3843,Western Pacific
,Slovakia,48.669,19.699,16/07/2020,1951,28,1514,409,Europe
,Slovenia,46.1512,14.9955,16/07/2020,1897,111,1522,264,Europe
,Somalia,5.152149,46.199616,16/07/2020,3106,93,1444,1569,Eastern Mediterranean
,South Africa,-30.5595,22.9375,16/07/2020,324221,4669,165591,153961,Africa
,Spain,40.463667,-3.74922,16/07/2020,258855,28416,150376,80063,Europe
,Sri Lanka,7.873054,80.771797,16/07/2020,2687,11,2007,669,South-East Asia
,Sudan,12.8628,30.2176,16/07/2020,10527,668,5601,4258,Eastern Mediterranean
,Suriname,3.9193,-56.0278,16/07/2020,904,18,581,305,Americas
,Sweden,60.128161,18.643501,16/07/2020,76877,5593,0,71284,Europe
,Switzerland,46.8182,8.2275,16/07/2020,33290,1969,29900,1421,Europe
,Taiwan*,23.7,121,16/07/2020,451,7,440,4,Western Pacific
,Tanzania,-6.369028,34.888822,16/07/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,16/07/2020,3236,58,3095,83,South-East Asia
,Togo,8.6195,0.8248,16/07/2020,749,15,543,191,Africa
,Trinidad and Tobago,10.6918,-61.2225,16/07/2020,133,8,124,1,Americas
,Tunisia,33.886917,9.537499,16/07/2020,1327,50,1093,184,Eastern Mediterranean
,Turkey,38.9637,35.2433,16/07/2020,216873,5440,198820,12613,Europe
,Uganda,1.373333,32.290275,16/07/2020,1051,0,1014,37,Africa
,Ukraine,48.3794,31.1656,16/07/2020,57640,1462,29822,26356,Europe
,United Arab Emirates,23.424076,53.847818,16/07/2020,56129,335,47412,8382,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,16/07/2020,152,9,137,6,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,16/07/2020,203,1,200,2,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,16/07/2020,583,47,529,7,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,16/07/2020,180,0,180,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,16/07/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,16/07/2020,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,16/07/2020,292552,45119,0,247433,Europe
,Uruguay,-32.5228,-55.7658,16/07/2020,1026,32,916,78,Americas
,US,40,-100,16/07/2020,3576157,138358,1090645,2347154,Americas
,Uzbekistan,41.377491,64.585262,16/07/2020,15066,75,8783,6208,Europe
,Venezuela,6.4238,-66.5897,16/07/2020,10854,104,3255,7495,Americas
,Vietnam,14.058324,108.277199,16/07/2020,381,0,356,25,Western Pacific
,Zambia,-13.133897,27.849332,16/07/2020,1895,42,1412,441,Africa
,Zimbabwe,-19.015438,29.154857,16/07/2020,1362,23,425,914,Africa
,Dominica,15.415,-61.371,16/07/2020,18,0,18,0,Americas
,Grenada,12.1165,-61.679,16/07/2020,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,16/07/2020,1383,9,0,1374,Africa
,Syria,34.802075,38.996815,16/07/2020,477,22,0,455,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,16/07/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,16/07/2020,40,2,22,16,Americas
,Laos,19.85627,102.495496,16/07/2020,19,0,19,0,Western Pacific
,Libya,26.3351,17.228331,16/07/2020,1652,46,379,1227,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,16/07/2020,7412,51,1313,6048,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,16/07/2020,1902,26,773,1103,Africa
,Mali,17.570692,-3.996166,16/07/2020,2440,121,1777,542,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,16/07/2020,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,16/07/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,16/07/2020,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,16/07/2020,5237,112,2462,2663,Europe
,Burma,21.9162,95.956,16/07/2020,339,6,270,63,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,16/07/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,16/07/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,16/07/2020,74,2,12,60,Europe
,Botswana,-22.3285,24.6849,16/07/2020,522,1,48,473,Africa
,Burundi,-3.3731,29.9189,16/07/2020,303,1,207,95,Africa
,Sierra Leone,8.460555,-11.779889,16/07/2020,1678,64,1213,401,Africa
,Malawi,-13.2543,34.3015,16/07/2020,2712,51,1073,1588,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,16/07/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,16/07/2020,2,0,1,1,Europe
,South Sudan,6.877,31.307,16/07/2020,2171,41,1175,955,Africa
,Western Sahara,24.2155,-12.8858,16/07/2020,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,16/07/2020,740,14,325,401,Africa
,Yemen,15.552727,48.516388,16/07/2020,1552,438,695,419,Eastern Mediterranean
,Comoros,-11.6455,43.3333,16/07/2020,328,7,311,10,Africa
,Tajikistan,38.861,71.2761,16/07/2020,6741,56,5431,1254,Europe
,Lesotho,-29.61,28.2336,16/07/2020,256,3,48,205,Africa
,Afghanistan,33.93911,67.709953,17/07/2020,35229,1147,23151,10931,Eastern Mediterranean
,Albania,41.1533,20.1683,17/07/2020,3906,107,2214,1585,Europe
,Algeria,28.0339,1.6596,17/07/2020,21948,1057,15430,5461,Africa
,Andorra,42.5063,1.5218,17/07/2020,880,52,803,25,Europe
,Angola,-11.2027,17.8739,17/07/2020,638,29,199,410,Africa
,Antigua and Barbuda,17.0608,-61.7964,17/07/2020,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,17/07/2020,119301,2178,49780,67343,Americas
,Armenia,40.0691,45.0382,17/07/2020,34001,620,22492,10889,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,17/07/2020,113,3,105,5,Western Pacific
New South Wales,Australia,-33.8688,151.2093,17/07/2020,3550,49,2988,513,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,17/07/2020,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,17/07/2020,1071,6,1059,6,Western Pacific
South Australia,Australia,-34.9285,138.6007,17/07/2020,444,4,440,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,17/07/2020,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,17/07/2020,5353,34,2709,2610,Western Pacific
Western Australia,Australia,-31.9505,115.8605,17/07/2020,651,9,617,25,Western Pacific
,Austria,47.5162,14.5501,17/07/2020,19439,711,17335,1393,Europe
,Azerbaijan,40.1431,47.5769,17/07/2020,26636,341,17805,8490,Europe
,Bahamas,25.025885,-78.035889,17/07/2020,129,11,91,27,Americas
,Bahrain,26.0275,50.55,17/07/2020,35473,124,31188,4161,Eastern Mediterranean
,Bangladesh,23.685,90.3563,17/07/2020,199357,2547,108725,88085,South-East Asia
,Barbados,13.1939,-59.5432,17/07/2020,104,7,91,6,Americas
,Belarus,53.7098,27.9534,17/07/2020,65782,491,57370,7921,Europe
,Belgium,50.8333,4.469936,17/07/2020,63499,9800,17289,36410,Europe
,Benin,9.3077,2.3158,17/07/2020,1602,31,782,789,Africa
,Bhutan,27.5142,90.4336,17/07/2020,87,0,78,9,South-East Asia
,Bolivia,-16.2902,-63.5887,17/07/2020,56102,2049,17882,36171,Americas
,Bosnia and Herzegovina,43.9159,17.6791,17/07/2020,7908,245,3612,4051,Europe
,Brazil,-14.235,-51.9253,17/07/2020,2046328,77851,1428520,539957,Americas
,Brunei,4.5353,114.7277,17/07/2020,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,17/07/2020,8442,297,4033,4112,Europe
,Burkina Faso,12.2383,-1.5616,17/07/2020,1045,53,887,105,Africa
,Cabo Verde,16.5388,-23.0418,17/07/2020,1939,19,902,1018,Africa
,Cambodia,11.55,104.9167,17/07/2020,171,0,133,38,Western Pacific
,Cameroon,3.848,11.5021,17/07/2020,16157,373,13728,2056,Africa
Alberta,Canada,53.9333,-116.5765,17/07/2020,9219,167,0,9052,Americas
British Columbia,Canada,53.7267,-127.6476,17/07/2020,3198,189,0,3009,Americas
Manitoba,Canada,53.7609,-98.8139,17/07/2020,336,7,0,329,Americas
New Brunswick,Canada,46.5653,-66.4619,17/07/2020,168,2,0,166,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,17/07/2020,262,3,0,259,Americas
Nova Scotia,Canada,44.682,-63.7443,17/07/2020,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,17/07/2020,39164,2790,0,36374,Americas
Prince Edward Island,Canada,46.5107,-63.4168,17/07/2020,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,17/07/2020,57142,5647,0,51495,Americas
Saskatchewan,Canada,52.9399,-106.4509,17/07/2020,936,15,0,921,Americas
,Central African Republic,6.6111,20.9394,17/07/2020,4389,53,1288,3048,Africa
,Chad,15.4542,18.7322,17/07/2020,887,75,800,12,Africa
,Chile,-35.6751,-71.543,17/07/2020,326439,8347,296814,21278,Americas
Anhui,China,31.8257,117.2264,17/07/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,17/07/2020,929,9,775,145,Western Pacific
Chongqing,China,30.0572,107.874,17/07/2020,583,6,576,1,Western Pacific
Fujian,China,26.0789,117.9874,17/07/2020,364,1,361,2,Western Pacific
Gansu,China,35.7518,104.2861,17/07/2020,167,2,165,0,Western Pacific
Guangdong,China,23.3417,113.4244,17/07/2020,1657,8,1636,13,Western Pacific
Guangxi,China,23.8298,108.7881,17/07/2020,255,2,252,1,Western Pacific
Guizhou,China,26.8154,106.8748,17/07/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,17/07/2020,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,17/07/2020,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,17/07/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,17/07/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,17/07/2020,1713,11,1264,438,Western Pacific
Hubei,China,30.9756,112.2707,17/07/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,17/07/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,17/07/2020,249,1,237,11,Western Pacific
Jiangsu,China,32.9711,119.455,17/07/2020,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,17/07/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,17/07/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,17/07/2020,164,2,152,10,Western Pacific
Macau,China,22.1667,113.55,17/07/2020,46,0,45,1,Western Pacific
Ningxia,China,37.2692,106.1655,17/07/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,17/07/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,17/07/2020,322,3,315,4,Western Pacific
Shandong,China,36.3427,118.1498,17/07/2020,796,7,785,4,Western Pacific
Shanghai,China,31.202,121.4491,17/07/2020,733,7,699,27,Western Pacific
Shanxi,China,37.5777,112.2922,17/07/2020,201,0,198,3,Western Pacific
Sichuan,China,30.6171,102.7103,17/07/2020,599,3,592,4,Western Pacific
Tianjin,China,39.3054,117.323,17/07/2020,203,3,195,5,Western Pacific
Tibet,China,31.6927,88.0924,17/07/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,17/07/2020,93,3,73,17,Western Pacific
Yunnan,China,24.974,101.487,17/07/2020,188,2,184,2,Western Pacific
Zhejiang,China,29.1832,120.0934,17/07/2020,1270,1,1267,2,Western Pacific
,Colombia,4.5709,-74.2973,17/07/2020,182140,6288,80637,95215,Americas
,Congo (Brazzaville),-0.228,15.8277,17/07/2020,2633,49,626,1958,Africa
,Congo (Kinshasa),-4.0383,21.7587,17/07/2020,8249,193,4248,3808,Africa
,Costa Rica,9.7489,-83.7534,17/07/2020,9969,47,2818,7104,Americas
,Cote d'Ivoire,7.54,-5.5471,17/07/2020,13696,87,7607,6002,Africa
,Croatia,45.1,15.2,17/07/2020,4137,120,2825,1192,Europe
,Cuba,21.521757,-77.781167,17/07/2020,2444,87,2300,57,Americas
,Cyprus,35.1264,33.4299,17/07/2020,1033,19,845,169,Europe
,Czechia,49.8175,15.473,17/07/2020,13742,358,8725,4659,Europe
Faroe Islands,Denmark,61.8926,-6.9118,17/07/2020,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,17/07/2020,13,0,13,0,Europe
,Denmark,56.2639,9.5018,17/07/2020,13173,611,12209,353,Europe
,Djibouti,11.8251,42.5903,17/07/2020,5003,56,4809,138,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,17/07/2020,50113,942,24423,24748,Americas
,Ecuador,-1.8312,-78.1834,17/07/2020,72444,5250,31404,35790,Americas
,Egypt,26.820553,30.802498,17/07/2020,86474,4188,27302,54984,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,17/07/2020,11207,309,6422,4476,Americas
,Equatorial Guinea,1.6508,10.2679,17/07/2020,3071,51,842,2178,Africa
,Eritrea,15.1794,39.7823,17/07/2020,251,0,155,96,Africa
,Estonia,58.5953,25.0136,17/07/2020,2020,69,1910,41,Europe
,Eswatini,-26.5225,31.4659,17/07/2020,1619,21,769,829,Africa
,Ethiopia,9.145,40.4897,17/07/2020,8803,150,2430,6223,Africa
,Fiji,-17.7134,178.065,17/07/2020,26,0,18,8,Western Pacific
,Finland,61.92411,25.748151,17/07/2020,7301,328,6880,93,Europe
French Guiana,France,3.9339,-53.1258,17/07/2020,6509,34,3932,2543,Europe
French Polynesia,France,-17.6797,149.4068,17/07/2020,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,17/07/2020,195,14,172,9,Europe
Mayotte,France,-12.8275,45.166244,17/07/2020,2782,37,2591,154,Europe
New Caledonia,France,-20.904305,165.618042,17/07/2020,22,0,21,1,Europe
Reunion,France,-21.1151,55.5364,17/07/2020,614,3,472,139,Europe
Saint Barthelemy,France,17.9,-62.8333,17/07/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,17/07/2020,46,3,39,4,Europe
Martinique,France,14.6415,-61.0242,17/07/2020,255,15,98,142,Europe
,France,46.2276,2.2137,17/07/2020,201448,30049,71979,99420,Europe
,Gabon,-0.8037,11.6094,17/07/2020,6315,46,3865,2404,Africa
,Gambia,13.4432,-15.3101,17/07/2020,78,3,34,41,Africa
,Georgia,42.3154,43.3569,17/07/2020,1010,15,885,110,Europe
,Germany,51.165691,10.451526,17/07/2020,202045,9088,186900,6057,Europe
,Ghana,7.9465,-1.0232,17/07/2020,26572,144,22915,3513,Africa
,Greece,39.0742,21.8243,17/07/2020,3964,194,1374,2396,Europe
,Guatemala,15.7835,-90.2308,17/07/2020,33809,1443,4989,27377,Americas
,Guinea,9.9456,-9.6966,17/07/2020,6430,39,5233,1158,Africa
,Guyana,4.860416,-58.93018,17/07/2020,320,19,156,145,Americas
,Haiti,18.9712,-72.2852,17/07/2020,6975,146,3738,3091,Americas
,Holy See,41.9029,12.4534,17/07/2020,12,0,12,0,Europe
,Honduras,15.2,-86.2419,17/07/2020,31745,857,3565,27323,Americas
,Hungary,47.1625,19.5033,17/07/2020,4293,595,3220,478,Europe
,Iceland,64.9631,-19.0208,17/07/2020,1836,10,1815,11,Europe
,India,20.593684,78.96288,17/07/2020,1039084,26273,653751,359060,South-East Asia
,Indonesia,-0.7893,113.9213,17/07/2020,83130,3957,41834,37339,South-East Asia
,Iran,32.427908,53.688046,17/07/2020,269440,13791,232873,22776,Eastern Mediterranean
,Iraq,33.223191,43.679291,17/07/2020,88171,3616,56495,28060,Eastern Mediterranean
,Ireland,53.1424,-7.6921,17/07/2020,25730,1752,23364,614,Europe
,Israel,31.046051,34.851612,17/07/2020,47459,392,20744,26323,Europe
,Italy,41.87194,12.56738,17/07/2020,243967,35028,196483,12456,Europe
,Jamaica,18.1096,-77.2975,17/07/2020,768,10,678,80,Americas
,Japan,36.204824,138.252924,17/07/2020,24104,985,18944,4175,Western Pacific
,Jordan,31.24,36.51,17/07/2020,1209,10,1021,178,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,17/07/2020,68703,375,40256,28072,Europe
,Kenya,-0.0236,37.9062,17/07/2020,12062,222,3983,7857,Africa
,South Korea,35.907757,127.766922,17/07/2020,13711,294,12519,898,Western Pacific
,Kuwait,29.31166,47.481766,17/07/2020,58221,404,48381,9436,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,17/07/2020,13101,173,3821,9107,Europe
,Latvia,56.8796,24.6032,17/07/2020,1185,31,1022,132,Europe
,Lebanon,33.8547,35.8623,17/07/2020,2700,40,1485,1175,Eastern Mediterranean
,Liberia,6.428055,-9.429499,17/07/2020,1085,69,496,520,Africa
,Liechtenstein,47.14,9.55,17/07/2020,85,1,83,1,Europe
,Lithuania,55.1694,23.8813,17/07/2020,1908,79,1595,234,Europe
,Luxembourg,49.8153,6.1296,17/07/2020,5409,111,4333,965,Europe
,Madagascar,-18.766947,46.869107,17/07/2020,6467,54,3108,3305,Africa
,Malaysia,4.210484,101.975766,17/07/2020,8755,122,8541,92,Western Pacific
,Maldives,3.2028,73.2207,17/07/2020,2913,15,2340,558,South-East Asia
,Malta,35.9375,14.3754,17/07/2020,674,9,662,3,Europe
,Mauritania,21.0079,-10.9408,17/07/2020,5710,151,3153,2406,Africa
,Mauritius,-20.348404,57.552152,17/07/2020,343,10,331,2,Africa
,Mexico,23.6345,-102.5528,17/07/2020,331298,38310,264202,28786,Americas
,Moldova,47.4116,28.3699,17/07/2020,20494,675,13913,5906,Europe
,Monaco,43.7333,7.4167,17/07/2020,109,4,98,7,Europe
,Mongolia,46.8625,103.8467,17/07/2020,287,0,211,76,Western Pacific
,Montenegro,42.708678,19.37439,17/07/2020,1965,26,357,1582,Europe
,Morocco,31.7917,-7.0926,17/07/2020,16726,264,14360,2102,Eastern Mediterranean
,Namibia,-22.9576,18.4904,17/07/2020,1078,2,32,1044,Africa
,Nepal,28.1667,84.25,17/07/2020,17445,40,11534,5871,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,17/07/2020,111,3,100,8,Europe
Curacao,Netherlands,12.1696,-68.99,17/07/2020,28,1,24,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,17/07/2020,79,15,63,1,Europe
,Netherlands,52.1326,5.2913,17/07/2020,51454,6138,0,45316,Europe
,New Zealand,-40.9006,174.886,17/07/2020,1550,22,1506,22,Western Pacific
,Nicaragua,12.865416,-85.207229,17/07/2020,3147,99,2282,766,Americas
,Niger,17.607789,8.081666,17/07/2020,1102,69,1013,20,Africa
,Nigeria,9.082,8.6753,17/07/2020,35454,772,14633,20049,Africa
,North Macedonia,41.6086,21.7453,17/07/2020,8786,406,4676,3704,Europe
,Norway,60.472,8.4689,17/07/2020,9025,255,8138,632,Europe
,Oman,21.512583,55.923255,17/07/2020,64193,298,41450,22445,Eastern Mediterranean
,Pakistan,30.3753,69.3451,17/07/2020,261917,5522,198509,57886,Eastern Mediterranean
,Panama,8.538,-80.7821,17/07/2020,51408,1038,26520,23850,Americas
,Papua New Guinea,-6.314993,143.95555,17/07/2020,15,0,8,7,Western Pacific
,Paraguay,-23.4425,-58.4438,17/07/2020,3457,28,1481,1948,Americas
,Peru,-9.19,-75.0152,17/07/2020,345537,12799,233982,98756,Americas
,Philippines,12.879721,121.774017,17/07/2020,63001,1660,21748,39593,Western Pacific
,Poland,51.9194,19.1451,17/07/2020,39407,1612,29505,8290,Europe
,Portugal,39.3999,-8.2245,17/07/2020,48077,1682,32790,13605,Europe
,Qatar,25.3548,51.1839,17/07/2020,105898,153,102597,3148,Eastern Mediterranean
,Romania,45.9432,24.9668,17/07/2020,35802,1988,22312,11502,Europe
,Russia,61.52401,105.318756,17/07/2020,758001,12106,538467,207428,Europe
,Rwanda,-1.9403,29.8739,17/07/2020,1485,4,811,670,Africa
,Saint Lucia,13.9094,-60.9789,17/07/2020,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,17/07/2020,35,0,29,6,Americas
,San Marino,43.9424,12.4578,17/07/2020,699,42,656,1,Europe
,Saudi Arabia,23.885942,45.079162,17/07/2020,245851,2407,191161,52283,Eastern Mediterranean
,Senegal,14.4974,-14.4524,17/07/2020,8544,160,5809,2575,Africa
,Serbia,44.0165,21.0059,17/07/2020,20109,452,14799,4858,Europe
,Seychelles,-4.6796,55.492,17/07/2020,108,0,27,81,Africa
,Singapore,1.2833,103.8333,17/07/2020,47453,27,43577,3849,Western Pacific
,Slovakia,48.669,19.699,17/07/2020,1965,28,1523,414,Europe
,Slovenia,46.1512,14.9955,17/07/2020,1916,111,1522,283,Europe
,Somalia,5.152149,46.199616,17/07/2020,3106,93,1444,1569,Eastern Mediterranean
,South Africa,-30.5595,22.9375,17/07/2020,337594,4804,178183,154607,Africa
,Spain,40.463667,-3.74922,17/07/2020,260255,28420,150376,81459,Europe
,Sri Lanka,7.873054,80.771797,17/07/2020,2697,11,2012,674,South-East Asia
,Sudan,12.8628,30.2176,17/07/2020,10527,668,5601,4258,Eastern Mediterranean
,Suriname,3.9193,-56.0278,17/07/2020,943,19,600,324,Americas
,Sweden,60.128161,18.643501,17/07/2020,77281,5619,0,71662,Europe
,Switzerland,46.8182,8.2275,17/07/2020,33382,1969,29900,1513,Europe
,Taiwan*,23.7,121,17/07/2020,451,7,440,4,Western Pacific
,Tanzania,-6.369028,34.888822,17/07/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,17/07/2020,3239,58,3096,85,South-East Asia
,Togo,8.6195,0.8248,17/07/2020,766,15,546,205,Africa
,Trinidad and Tobago,10.6918,-61.2225,17/07/2020,136,8,124,4,Americas
,Tunisia,33.886917,9.537499,17/07/2020,1336,50,1095,191,Eastern Mediterranean
,Turkey,38.9637,35.2433,17/07/2020,217799,5458,199834,12507,Europe
,Uganda,1.373333,32.290275,17/07/2020,1056,0,1023,33,Africa
,Ukraine,48.3794,31.1656,17/07/2020,58466,1473,30675,26318,Europe
,United Arab Emirates,23.424076,53.847818,17/07/2020,56422,337,48448,7637,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,17/07/2020,152,9,137,6,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,17/07/2020,203,1,200,2,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,17/07/2020,583,47,529,7,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,17/07/2020,180,0,180,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,17/07/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,17/07/2020,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,17/07/2020,293239,45233,0,248006,Europe
,Uruguay,-32.5228,-55.7658,17/07/2020,1037,32,917,88,Americas
,US,40,-100,17/07/2020,3647715,139266,1107204,2401245,Americas
,Uzbekistan,41.377491,64.585262,17/07/2020,15607,79,9003,6525,Europe
,Venezuela,6.4238,-66.5897,17/07/2020,11191,107,3852,7232,Americas
,Vietnam,14.058324,108.277199,17/07/2020,382,0,356,26,Western Pacific
,Zambia,-13.133897,27.849332,17/07/2020,2810,109,1450,1251,Africa
,Zimbabwe,-19.015438,29.154857,17/07/2020,1420,24,438,958,Africa
,Dominica,15.415,-61.371,17/07/2020,18,0,18,0,Americas
,Grenada,12.1165,-61.679,17/07/2020,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,17/07/2020,1402,9,0,1393,Africa
,Syria,34.802075,38.996815,17/07/2020,496,25,0,471,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,17/07/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,17/07/2020,40,2,22,16,Americas
,Laos,19.85627,102.495496,17/07/2020,19,0,19,0,Western Pacific
,Libya,26.3351,17.228331,17/07/2020,1704,47,380,1277,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,17/07/2020,7764,53,1492,6219,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,17/07/2020,1927,26,773,1128,Africa
,Mali,17.570692,-3.996166,17/07/2020,2467,121,1791,555,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,17/07/2020,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,17/07/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,17/07/2020,13,0,0,13,Americas
,Kosovo,42.602636,20.902977,17/07/2020,5472,124,2640,2708,Europe
,Burma,21.9162,95.956,17/07/2020,339,6,271,62,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,17/07/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,17/07/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,17/07/2020,74,2,12,60,Europe
,Botswana,-22.3285,24.6849,17/07/2020,522,1,48,473,Africa
,Burundi,-3.3731,29.9189,17/07/2020,310,1,207,102,Africa
,Sierra Leone,8.460555,-11.779889,17/07/2020,1688,65,1219,404,Africa
,Malawi,-13.2543,34.3015,17/07/2020,2805,55,1107,1643,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,17/07/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,17/07/2020,4,0,1,3,Europe
,South Sudan,6.877,31.307,17/07/2020,2191,43,1175,973,Africa
,Western Sahara,24.2155,-12.8858,17/07/2020,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,17/07/2020,741,14,325,402,Africa
,Yemen,15.552727,48.516388,17/07/2020,1576,440,695,441,Eastern Mediterranean
,Comoros,-11.6455,43.3333,17/07/2020,328,7,311,10,Africa
,Tajikistan,38.861,71.2761,17/07/2020,6786,56,5483,1247,Europe
,Lesotho,-29.61,28.2336,17/07/2020,311,6,69,236,Africa
